parent_name,parent_id,parent_city,language,entity_type
LIGHTECH SA,AR30-68650892-3,AR,es,company
INTERNATIONAL TRADE LOGISTICS SA,AR30-68706410-7,AR,es,company
ALL AMERICA LATINA LOGISTICA ARGENTINA SA,AR30-68727248-6,AR,es,company
LOGINTER SA,AR30-68728043-8,AR,es,company
GRUPO LAS MARIAS SA,AR30-68775612-2,AR,es,company
CLISA SA,AR30-68998532-3,AR,es,company
CLISA COMPANIA LATINOAMERICANA DE INFRAESTRUCTURA & SERVICIOS S.A.,AR30-69223929-2,AR,es,company
SMG INVESTMENT SA,AR30-69232927-5,AR,es,company
BUENOS AIRES ENERGY COMPANY SA,AR30-69316085-1,AR,es,company
BHN SOC DE INVERSION SA,AR30-69350371-6,AR,es,company
AESEBA SA,AR30-69383441-0,AR,es,company
KATUN ARGENTINA SRL,AR30-69553602-6,AR,es,company
GRUPO ASSA SA,AR30-69557741-5,AR,es,company
AEROPUERTOS ARGENTINA 2000 S.A.,AR30-69617058-0,AR,es,company
MASA ARGENTINA SA,AR30-69617416-0,AR,es,company
CACTUS ARGENTINA SA,AR30-69685615-6,AR,es,company
ECIPSA HOLDING SA,AR30-69692099-7,AR,es,company
COMPASS GROUP SA,AR30-69723627-5,AR,es,company
GRUPO IMAS SA,AR30-69725081-2,AR,es,company
GRUPO ABRIL SRL,AR30-69992489-6,AR,es,company
CMS DE ARGENTINA SA,AR30-70130001-3,AR,es,company
KIR SRL,AR30-70223204-6,AR,es,company
AGROLAM SA,AR30-70336232-6,AR,es,company
EBA HOLDING SA,AR30-70496204-1,AR,es,company
GRUPO ARCOR SA,AR30-70700639-7,AR,es,company
PETERSEN INVERSIONES SA,AR30-70702644-4,AR,es,company
ENSOL SA,AR30-70705795-1,AR,es,company
SKYONLINE DE ARGENTINA SA,AR30-70708881-4,AR,es,company
GC DOMINIO SA,AR30-70712757-7,AR,es,company
DESSAY SA,AR30-70714078-6,AR,es,company
GYL GROUP SA,AR30-70714209-6,AR,es,company
NIEVES DE MENDOZA SA,AR30-70732851-3,AR,es,company
TACHIPA SA,AR30-70741229-8,AR,es,company
GRUPO GAMMA SA,AR30-70751902-5,AR,es,company
SOC ARGENTINA DE ENERGIA SA,AR30-70755138-7,AR,es,company
BEBANATO SA,AR30-70759090-0,AR,es,company
ENVARIL PLASTIC PACKAGING SRL,AR30-70764836-4,AR,es,company
PETROLERA ARGENTINA SA,AR30-70767398-9,AR,es,company
LOS ALTOS INVERSORA SA,AR30-70779688-6,AR,es,company
VERHA SA,AR30-70782050-7,AR,es,company
MINISTERIO DE PLANIFICACION FEDERAL INVERSION PUBLICA Y SER,AR30-70790521-9,AR,es,government
HOLDEC INVERSORA SA,AR30-70797147-5,AR,es,company
CRYSTAL SOLUTIONS SA,AR30-70813736-3,AR,es,company
GOBIERNO DE LA PROVINCIA DE CORDOBA,AR30-70818712-3,AR,es,government
NYASSA SA,AR30-70822781-8,AR,es,company
MAKE IT HAPPEN SA,AR30-70824356-2,AR,es,company
INVERSIONES FINANCIERAS SA,AR30-70845028-2,AR,es,company
GRUPO LOS GROBO SA,AR30-70851174-5,AR,es,company
DON MARIO S.G.R.,AR30-70860384-4,AR,es,company
GRUPO ST SA,AR30-70863341-7,AR,es,company
SOFORA TELECOMUNICACIONES SA,AR30-70865520-8,AR,es,company
CONSULTORES ASSETS MANAGEMENT SA,AR30-70867690-6,AR,es,company
OVERSEAS GROUP SA,AR30-70868029-6,AR,es,company
IN PACK SA,AR30-70870509-4,AR,es,company
AVEX SA,AR30-70872992-9,AR,es,company
INDULAR MANUFACTURAS SA,AR30-70875210-6,AR,es,company
WICAP SA,AR30-70885891-5,AR,es,company
BSF SA,AR30-70892838-7,AR,es,company
BENVEPAZ SA,AR30-70893200-7,AR,es,company
GRUPO INVERSOR DORREGO SA,AR30-70904197-1,AR,es,company
GRUPO COHEN S.A.,AR30-70919996-6,AR,es,company
AMEXIL SA,AR30-70922515-0,AR,es,company
TGLT S.A.,AR30-70928253-7,AR,es,company
DOLPHIN ENERGIA SA,AR30-70934520-2,AR,es,company
JAGUARY MINK SA,AR30-70943614-3,AR,es,company
CRISEM SA,AR30-70946801-0,AR,es,company
APACHE NATURAL RESOURCES PETROLERA ARGENTINA S.R.L.,AR30-70956181-9,AR,es,company
CROTONE SA,AR30-70964232-0,AR,es,company
PROIDEAS SA,AR30-70968008-7,AR,es,company
GOBIERNO DE LA PROVINCIA DE CORRIENTES,AR30-70969569-6,AR,es,government
PHARM OLAM INTERNATIONAL SRL,AR30-70976837-5,AR,es,company
MARIGNA SA,AR30-70978820-1,AR,es,company
INSTITUTO ROSENBUSCH S. A. DE BIOLOGIA EXPERIMENTAL AGROPECUARIA,AR30-70990394-9,AR,es,company
BENITO ROGGIO AMBIENTAL SA,AR30-70997071-9,AR,es,company
ALICAN SA,AR30-71012826-6,AR,es,company
DA SILVANO SA,AR30-71022163-0,AR,es,company
ODS S.A.,AR30-71022763-9,AR,es,company
ST INVERSIONES,AR30-71038676-1,AR,es,company
DILDROME SA,AR30-71056206-3,AR,es,company
GRUPO PIERO SA,AR30-71067099-0,AR,es,company
IATEC SA INDUSTRIA AUSTRAL DE TECNOLOGIA SA,AR30-71077905-4,AR,es,company
GRUPO LANIN SA,AR30-71087004-3,AR,es,company
GRUPO BAUTEC SA,AR30-71091366-4,AR,es,company
GAROMAR SA,AR30-71103764-7,AR,es,company
BIGBOX SA,AR30-71109155-2,AR,es,company
GRUPO FIMAES SA,AR30-71110666-5,AR,es,company
GRUPO ELING SA,AR30-71123820-0,AR,es,company
MOLIENDA ARECO SA,AR30-71133139-1,AR,es,company
BAGO GROUP SA,AR30-71135537-1,AR,es,company
TRACKER SRL,AR30-71143741-6,AR,es,company
LONDON SUPPLY GROUP SA,AR30-71146333-6,AR,es,company
BILANX FIDEICOMISO FINANCIERO,AR30-71169686-1,AR,es,company
INVERCLUB SA,AR30-71194957-3,AR,es,company
INDALO INVERSIONES DE ARGENTINA S.A.,AR30-71200471-8,AR,es,company
SALTA INVERSIONES ELECTRICAS SA,AR30-71232249-3,AR,es,company
DALCARE SA,AR30-71242125-4,AR,es,company
COMAFI SA,AR30-71242293-5,AR,es,company
NLPC SA,AR30-71401552-0,AR,es,company
GOBIERNO DE LA PROVINCIA DE NEUQUEN,AR30-99906894-0,AR,es,government
MUNICIPALIDAD DE CORDOBA,AR30-99907484-3,AR,es,government
MUNICIPALIDAD DE CHIVILCOY,AR30-99916314-5,AR,es,government
JOSE CARTELLONE CONSTRUCCIONES CIVILES S.A.,AR30370LA,AR,es,company
HULYTEGO S.A.,AR33-50052570-9,AR,es,company
SOCIEDAD COMERCIAL DEL PLATA S.A.,AR33-52631698-9,AR,es,company
LUIS SOLIMENO E HIJOS SA,AR33-57012494-9,AR,es,company
IDEAROMA SA,AR33-62026389-9,AR,es,company
PETRO TANK SA,AR33-62604314-9,AR,es,company
EURO EXPO SA,AR33-64511225-9,AR,es,company
HIDRONEUQUEN SA,AR33-66318800-9,AR,es,company
SWISS MEDICAL GROUP SA,AR33-67778148-9,AR,es,company
CORPORACION AMERICA SA,AR33-68850254-9,AR,es,company
BALIZAC SA,AR33-69614752-9,AR,es,company
SAN MATEO SA,AR33-69986107-9,AR,es,company
ELECNORTE SA,AR33-70804912-9,AR,es,company
LA MARIPOSA POLO SRL,AR33-70947942-9,AR,es,company
SAN CRISTOBAL SOC MUTUAL DE SEGUROS GENERALES,AR34-50004533-9,AR,es,company
GRUPO VALASTRO,AR4-1154705,AR,es,company
LUCAS SZTEJFMAN,ARC20-32952644-6,AR,es,individual
DAMIANO PUGLIESE,ARC20-93942528-5,AR,es,individual
DIEGO LINAN TRUJILLO,ARC2016745329-6,AR,es,individual
"ROMERO,FERNANDO NAHUEL",ARC23-31339762-9,AR,es,individual 
